Exchflg,Mktflg,Sizeflg,BMflg,Date,SampSize,Pdret_tmv,Pdret_mc
0,A,4,1,2015-10-28,98,-0.0310,-0.0267
0,A,5,1,2015-10-28,108,-0.0289,-0.0307
0,A,1,2,2015-10-28,104,-0.0226,-0.0206
0,A,2,2,2015-10-28,102,-0.0291,-0.0233
0,A,3,2,2015-10-28,81,-0.0283,-0.0284
0,A,4,2,2015-10-28,107,-0.0282,-0.0277
0,A,5,2,2015-10-28,77,-0.0290,-0.0286
0,A,1,3,2015-10-28,90,-0.0151,-0.0251
0,A,2,3,2015-10-28,100,-0.0302,-0.0281
0,A,3,3,2015-10-28,108,-0.0235,-0.0287
0,A,4,3,2015-10-28,90,-0.0295,-0.0283
0,A,5,3,2015-10-28,83,-0.0293,-0.0287
0,A,1,4,2015-10-28,97,-0.0192,-0.0224
0,A,2,4,2015-10-28,100,-0.0201,-0.0210
0,A,3,4,2015-10-28,114,-0.0241,-0.0209
0,A,4,4,2015-10-28,88,-0.0197,-0.0250
0,A,5,4,2015-10-28,71,-0.0243,-0.0265
0,A,1,5,2015-10-28,70,-0.0209,-0.0225
0,A,2,5,2015-10-28,92,-0.0195,-0.0176
0,A,3,5,2015-10-28,90,-0.0203,-0.0219
0,A,4,5,2015-10-28,88,-0.0231,-0.0231
0,A,5,5,2015-10-28,131,-0.0144,-0.0143
0,A,1,1,2015-10-29,109,0.0223,0.0256
0,A,2,1,2015-10-29,77,0.0120,0.0144
0,A,3,1,2015-10-29,78,0.0140,0.0181
0,A,4,1,2015-10-29,98,0.0056,0.0015
0,A,5,1,2015-10-29,108,0.0064,0.0078
0,A,1,2,2015-10-29,104,0.0128,0.0117
0,A,2,2,2015-10-29,102,0.0129,0.0193
0,A,3,2,2015-10-29,81,0.0130,0.0154
0,A,4,2,2015-10-29,107,0.0099,0.0066
0,A,5,2,2015-10-29,77,0.0074,0.0074
0,A,1,3,2015-10-29,90,0.0252,0.0079
0,A,2,3,2015-10-29,100,0.0181,0.0138
0,A,3,3,2015-10-29,108,0.0144,0.0145
0,A,4,3,2015-10-29,90,0.0113,0.0069
0,A,5,3,2015-10-29,83,0.0062,0.0045
0,A,1,4,2015-10-29,97,0.0165,0.0228
0,A,2,4,2015-10-29,100,0.0112,0.0135
0,A,3,4,2015-10-29,114,0.0104,0.0142
0,A,4,4,2015-10-29,88,0.0092,0.0143
0,A,5,4,2015-10-29,71,0.0062,0.0107
0,A,1,5,2015-10-29,70,0.0108,0.0194
0,A,2,5,2015-10-29,92,0.0103,0.0127
0,A,3,5,2015-10-29,90,0.0113,0.0122
0,A,4,5,2015-10-29,88,0.0089,0.0061
0,A,5,5,2015-10-29,131,0.0046,0.0038
0,A,1,1,2015-10-30,109,0.0139,0.0121
0,A,2,1,2015-10-30,77,0.0039,-0.0061
0,A,3,1,2015-10-30,78,-0.0075,-0.0028
0,A,4,1,2015-10-30,98,-0.0037,-0.0003
0,A,5,1,2015-10-30,108,0.0015,0.0010
0,A,1,2,2015-10-30,104,-0.0051,-0.0064
0,A,2,2,2015-10-30,102,-0.0007,-0.0028
0,A,3,2,2015-10-30,81,-0.0027,0.0043
0,A,4,2,2015-10-30,107,-0.0018,0.0011
0,A,5,2,2015-10-30,77,-0.0039,-0.0009
0,A,1,3,2015-10-30,90,-0.0030,-0.0013
0,A,2,3,2015-10-30,100,-0.0057,-0.0053
0,A,3,3,2015-10-30,108,0.0019,-0.0056
0,A,4,3,2015-10-30,90,-0.0010,-0.0061
0,A,5,3,2015-10-30,83,-0.0056,-0.0052
0,A,1,4,2015-10-30,97,-0.0002,0.0015
0,A,2,4,2015-10-30,100,-0.0064,0.0014
0,A,3,4,2015-10-30,114,-0.0044,-0.0007
0,A,4,4,2015-10-30,88,-0.0058,0.0007
0,A,5,4,2015-10-30,71,-0.0101,-0.0048
0,A,1,5,2015-10-30,70,-0.0010,-0.0068
0,A,2,5,2015-10-30,92,0.0011,-0.0066
0,A,3,5,2015-10-30,90,-0.0072,-0.0067
0,A,4,5,2015-10-30,88,-0.0069,-0.0090
0,A,5,5,2015-10-30,131,-0.0057,-0.0066
0,A,1,1,2015-11-02,109,-0.0309,-0.0330
0,A,2,1,2015-11-02,77,-0.0274,-0.0359
0,A,3,1,2015-11-02,78,-0.0336,-0.0400
0,A,4,1,2015-11-02,98,-0.0327,-0.0309
0,A,5,1,2015-11-02,108,-0.0223,-0.0212
0,A,1,2,2015-11-02,104,-0.0366,-0.0316
0,A,2,2,2015-11-02,102,-0.0322,-0.0339
0,A,3,2,2015-11-02,81,-0.0384,-0.0261
0,A,4,2,2015-11-02,107,-0.0291,-0.0330
0,A,5,2,2015-11-02,77,-0.0186,-0.0189
0,A,1,3,2015-11-02,90,-0.0279,-0.0308
0,A,2,3,2015-11-02,100,-0.0323,-0.0361
0,A,3,3,2015-11-02,108,-0.0340,-0.0389
0,A,4,3,2015-11-02,90,-0.0237,-0.0214
0,A,5,3,2015-11-02,83,-0.0246,-0.0276
0,A,1,4,2015-11-02,97,-0.0267,-0.0198
0,A,2,4,2015-11-02,100,-0.0273,-0.0199
0,A,3,4,2015-11-02,114,-0.0241,-0.0269
0,A,4,4,2015-11-02,88,-0.0265,-0.0238
0,A,5,4,2015-11-02,71,-0.0283,-0.0226
0,A,1,5,2015-11-02,70,-0.0257,-0.0240
0,A,2,5,2015-11-02,92,-0.0203,-0.0273
0,A,3,5,2015-11-02,90,-0.0200,-0.0207
0,A,4,5,2015-11-02,88,-0.0286,-0.0240
0,A,5,5,2015-11-02,131,-0.0187,-0.0192
0,A,1,1,2015-11-03,109,0.0111,0.0096
0,A,2,1,2015-11-03,77,-0.0032,0.0012
0,A,3,1,2015-11-03,78,-0.0045,-0.0109
0,A,4,1,2015-11-03,98,-0.0060,-0.0073
0,A,5,1,2015-11-03,108,-0.0070,-0.0042
0,A,1,2,2015-11-03,104,0.0058,0.0030
0,A,2,2,2015-11-03,102,0.0029,-0.0019
0,A,3,2,2015-11-03,81,-0.0037,-0.0026
0,A,4,2,2015-11-03,107,-0.0034,-0.0025
0,A,5,2,2015-11-03,77,-0.0016,-0.0045
0,A,1,3,2015-11-03,90,0.0043,0.0101
0,A,2,3,2015-11-03,100,0.0001,0.0002
0,A,3,3,2015-11-03,108,-0.0040,-0.0045
0,A,4,3,2015-11-03,90,-0.0089,-0.0049
0,A,5,3,2015-11-03,83,-0.0002,-0.0036
0,A,1,4,2015-11-03,97,0.0006,0.0088
0,A,2,4,2015-11-03,100,0.0044,0.0025
0,A,3,4,2015-11-03,114,-0.0018,-0.0053
0,A,4,4,2015-11-03,88,-0.0032,-0.0034
0,A,5,4,2015-11-03,71,-0.0060,-0.0049
0,A,1,5,2015-11-03,70,0.0043,0.0066
0,A,2,5,2015-11-03,92,-0.0020,-0.0051
0,A,3,5,2015-11-03,90,-0.0022,0.0034
0,A,4,5,2015-11-03,88,-0.0008,-0.0011
0,A,5,5,2015-11-03,131,-0.0051,-0.0052
0,A,1,1,2015-11-04,109,0.0544,0.0523
0,A,2,1,2015-11-04,77,0.0604,0.0623
0,A,3,1,2015-11-04,78,0.0650,0.0646
0,A,4,1,2015-11-04,98,0.0629,0.0605
0,A,5,1,2015-11-04,108,0.0610,0.0639
0,A,1,2,2015-11-04,104,0.0603,0.0615
0,A,2,2,2015-11-04,102,0.0609,0.0603
0,A,3,2,2015-11-04,81,0.0636,0.0632
0,A,4,2,2015-11-04,107,0.0611,0.0607
0,A,5,2,2015-11-04,77,0.0481,0.0483
0,A,1,3,2015-11-04,90,0.0561,0.0612
0,A,2,3,2015-11-04,100,0.0615,0.0564
0,A,3,3,2015-11-04,108,0.0642,0.0620
0,A,4,3,2015-11-04,90,0.0580,0.0567
0,A,5,3,2015-11-04,83,0.0487,0.0481
0,A,1,4,2015-11-04,97,0.0613,0.0578
0,A,2,4,2015-11-04,100,0.0632,0.0607
0,A,3,4,2015-11-04,114,0.0575,0.0574
0,A,4,4,2015-11-04,88,0.0584,0.0568
0,A,5,4,2015-11-04,71,0.0510,0.0505
0,A,1,5,2015-11-04,70,0.0571,0.0577
0,A,2,5,2015-11-04,92,0.0503,0.0571
0,A,3,5,2015-11-04,90,0.0567,0.0569
0,A,4,5,2015-11-04,88,0.0526,0.0563
0,A,5,5,2015-11-04,131,0.0414,0.0422
0,A,1,1,2015-11-05,109,-0.0006,-0.0030
0,A,2,1,2015-11-05,77,-0.0019,0.0013
0,A,3,1,2015-11-05,78,-0.0008,-0.0040
0,A,4,1,2015-11-05,98,-0.0020,-0.0037
0,A,5,1,2015-11-05,108,-0.0045,-0.0033
0,A,1,2,2015-11-05,104,-0.0009,0.0003
0,A,2,2,2015-11-05,102,-0.0013,0.0003
0,A,3,2,2015-11-05,81,0.0021,-0.0001
0,A,4,2,2015-11-05,107,-0.0045,-0.0035
0,A,5,2,2015-11-05,77,0.0052,0.0060
0,A,1,3,2015-11-05,90,-0.0013,-0.0037
0,A,2,3,2015-11-05,100,0.0055,-0.0011
0,A,3,3,2015-11-05,108,-0.0002,0.0018
0,A,4,3,2015-11-05,90,0.0012,-0.0022
0,A,5,3,2015-11-05,83,0.0082,0.0045
0,A,1,4,2015-11-05,97,0.0014,-0.0002
0,A,2,4,2015-11-05,100,0.0017,0.0057
0,A,3,4,2015-11-05,114,0.0031,0.0003
0,A,4,4,2015-11-05,88,0.0022,0.0059
0,A,5,4,2015-11-05,71,0.0135,0.0092
0,A,1,5,2015-11-05,70,0.0005,0.0011
0,A,2,5,2015-11-05,92,0.0007,0.0052
0,A,3,5,2015-11-05,90,0.0031,0.0063
0,A,4,5,2015-11-05,88,0.0064,0.0116
0,A,5,5,2015-11-05,131,0.0316,0.0320
0,A,1,1,2015-11-06,109,0.0299,0.0281
0,A,2,1,2015-11-06,77,0.0305,0.0310
0,A,3,1,2015-11-06,78,0.0265,0.0344
0,A,4,1,2015-11-06,98,0.0320,0.0338
0,A,5,1,2015-11-06,108,0.0314,0.0340
0,A,1,2,2015-11-06,104,0.0285,0.0313
0,A,2,2,2015-11-06,102,0.0346,0.0301
0,A,3,2,2015-11-06,81,0.0314,0.0328
0,A,4,2,2015-11-06,107,0.0305,0.0286
0,A,5,2,2015-11-06,77,0.0231,0.0273
0,A,1,3,2015-11-06,90,0.0292,0.0284
0,A,2,3,2015-11-06,100,0.0321,0.0270
0,A,3,3,2015-11-06,108,0.0298,0.0318
0,A,4,3,2015-11-06,90,0.0268,0.0259
0,A,5,3,2015-11-06,83,0.0228,0.0232
0,A,1,4,2015-11-06,97,0.0368,0.0312
0,A,2,4,2015-11-06,100,0.0266,0.0280
0,A,3,4,2015-11-06,114,0.0238,0.0256
0,A,4,4,2015-11-06,88,0.0229,0.0250
0,A,5,4,2015-11-06,71,0.0191,0.0174
0,A,1,5,2015-11-06,70,0.0347,0.0281
0,A,2,5,2015-11-06,92,0.0209,0.0221
0,A,3,5,2015-11-06,90,0.0263,0.0245
0,A,4,5,2015-11-06,88,0.0227,0.0191
0,A,5,5,2015-11-06,131,0.0142,0.0136
0,A,1,1,2015-11-09,109,0.0169,0.0184
0,A,2,1,2015-11-09,77,0.0288,0.0305
0,A,3,1,2015-11-09,78,0.0227,0.0337
0,A,4,1,2015-11-09,98,0.0232,0.0289
0,A,5,1,2015-11-09,108,0.0201,0.0204
0,A,1,2,2015-11-09,104,0.0285,0.0191
0,A,2,2,2015-11-09,102,0.0180,0.0177
0,A,3,2,2015-11-09,81,0.0281,0.0231
0,A,4,2,2015-11-09,107,0.0145,0.0164
0,A,5,2,2015-11-09,77,0.0102,0.0141
0,A,1,3,2015-11-09,90,0.0186,0.0243
0,A,2,3,2015-11-09,100,0.0265,0.0211
0,A,3,3,2015-11-09,108,0.0200,0.0216
0,A,4,3,2015-11-09,90,0.0214,0.0110
0,A,5,3,2015-11-09,83,0.0117,0.0107
0,A,1,4,2015-11-09,97,0.0193,0.0173
0,A,2,4,2015-11-09,100,0.0160,0.0175
0,A,3,4,2015-11-09,114,0.0137,0.0171
0,A,4,4,2015-11-09,88,0.0148,0.0100
0,A,5,4,2015-11-09,71,0.0173,0.0174
0,A,1,5,2015-11-09,70,0.0194,0.0208
0,A,2,5,2015-11-09,92,0.0094,0.0089
0,A,3,5,2015-11-09,90,0.0192,0.0108
0,A,4,5,2015-11-09,88,0.0072,0.0082
0,A,5,5,2015-11-09,131,0.0140,0.0141
0,A,1,1,2015-11-10,109,0.0097,0.0130
0,A,2,1,2015-11-10,77,0.0193,0.0203
0,A,3,1,2015-11-10,78,0.0131,0.0158
0,A,4,1,2015-11-10,98,0.0104,0.0054
0,A,5,1,2015-11-10,108,-0.0011,0.0024
0,A,1,2,2015-11-10,104,0.0146,0.0100
0,A,2,2,2015-11-10,102,0.0116,0.0181
0,A,3,2,2015-11-10,81,0.0128,0.0144
0,A,4,2,2015-11-10,107,0.0084,0.0111
0,A,5,2,2015-11-10,77,0.0000,0.0005
0,A,1,3,2015-11-10,90,0.0195,0.0166
0,A,2,3,2015-11-10,100,0.0207,0.0175
0,A,3,3,2015-11-10,108,0.0073,0.0113
0,A,4,3,2015-11-10,90,0.0090,0.0116
0,A,5,3,2015-11-10,83,0.0004,0.0031
0,A,1,4,2015-11-10,97,0.0166,0.0175
0,A,2,4,2015-11-10,100,0.0081,0.0100
0,A,3,4,2015-11-10,114,0.0019,0.0039
0,A,4,4,2015-11-10,88,0.0050,0.0054
0,A,5,4,2015-11-10,71,-0.0025,-0.0082
0,A,1,5,2015-11-10,70,0.0137,0.0168
0,A,2,5,2015-11-10,92,0.0061,0.0112
0,A,3,5,2015-11-10,90,0.0128,0.0025
0,A,4,5,2015-11-10,88,0.0080,0.0070
0,A,5,5,2015-11-10,131,-0.0024,-0.0029
0,A,1,1,2015-11-11,109,0.0247,0.0251
0,A,2,1,2015-11-11,77,0.0259,0.0229
0,A,3,1,2015-11-11,78,0.0292,0.0317
0,A,4,1,2015-11-11,98,0.0231,0.0237
0,A,5,1,2015-11-11,108,0.0126,0.0129
0,A,1,2,2015-11-11,104,0.0277,0.0325
0,A,2,2,2015-11-11,102,0.0283,0.0258
0,A,3,2,2015-11-11,81,0.0241,0.0223
0,A,4,2,2015-11-11,107,0.0191,0.0223
0,A,5,2,2015-11-11,77,0.0027,0.0073
0,A,1,3,2015-11-11,90,0.0233,0.0272
0,A,2,3,2015-11-11,100,0.0210,0.0221
0,A,3,3,2015-11-11,108,0.0171,0.0161
0,A,4,3,2015-11-11,90,0.0183,0.0178
0,A,5,3,2015-11-11,83,0.0065,0.0045
0,A,1,4,2015-11-11,97,0.0269,0.0273
0,A,2,4,2015-11-11,100,0.0215,0.0200
0,A,3,4,2015-11-11,114,0.0156,0.0175
0,A,4,4,2015-11-11,88,0.0163,0.0169
0,A,5,4,2015-11-11,71,0.0021,0.0037
0,A,1,5,2015-11-11,70,0.0276,0.0242
0,A,2,5,2015-11-11,92,0.0165,0.0176
0,A,3,5,2015-11-11,90,0.0186,0.0135
0,A,4,5,2015-11-11,88,0.0140,0.0131
0,A,5,5,2015-11-11,131,-0.0002,-0.0006
0,A,1,1,2015-11-12,109,0.0107,0.0139
0,A,2,1,2015-11-12,77,0.0162,0.0051
0,A,3,1,2015-11-12,78,0.0070,0.0048
0,A,4,1,2015-11-12,98,0.0100,0.0103
0,A,5,1,2015-11-12,108,-0.0060,-0.0049
0,A,1,2,2015-11-12,104,0.0101,0.0026
0,A,2,2,2015-11-12,102,0.0022,0.0068
0,A,3,2,2015-11-12,81,0.0042,0.0050
0,A,4,2,2015-11-12,107,0.0078,0.0079
0,A,5,2,2015-11-12,77,-0.0018,-0.0055
0,A,1,3,2015-11-12,90,-0.0021,0.0123
0,A,2,3,2015-11-12,100,0.0068,-0.0007
0,A,3,3,2015-11-12,108,0.0021,0.0073
0,A,4,3,2015-11-12,90,0.0036,0.0005
0,A,5,3,2015-11-12,83,-0.0084,-0.0014
0,A,1,4,2015-11-12,97,0.0087,0.0052
0,A,2,4,2015-11-12,100,-0.0023,0.0055
0,A,3,4,2015-11-12,114,0.0000,0.0017
0,A,4,4,2015-11-12,88,-0.0008,0.0022
0,A,5,4,2015-11-12,71,-0.0067,-0.0086
0,A,1,5,2015-11-12,70,0.0010,0.0033
0,A,2,5,2015-11-12,92,0.0095,-0.0075
0,A,3,5,2015-11-12,90,-0.0016,-0.0032
0,A,4,5,2015-11-12,88,-0.0059,-0.0010
0,A,5,5,2015-11-12,131,-0.0096,-0.0100
0,A,1,1,2015-11-13,109,-0.0135,-0.0135
0,A,2,1,2015-11-13,77,-0.0120,-0.0146
0,A,3,1,2015-11-13,78,-0.0301,-0.0368
0,A,4,1,2015-11-13,98,-0.0352,-0.0234
0,A,5,1,2015-11-13,108,-0.0221,-0.0205
0,A,1,2,2015-11-13,104,-0.0164,-0.0246
0,A,2,2,2015-11-13,102,-0.0232,-0.0246
0,A,3,2,2015-11-13,81,-0.0232,-0.0279
0,A,4,2,2015-11-13,107,-0.0191,-0.0217
0,A,5,2,2015-11-13,77,-0.0227,-0.0236
0,A,1,3,2015-11-13,90,-0.0265,-0.0191
0,A,2,3,2015-11-13,100,-0.0179,-0.0103
0,A,3,3,2015-11-13,108,-0.0142,-0.0215
0,A,4,3,2015-11-13,90,-0.0167,-0.0145
0,A,5,3,2015-11-13,83,-0.0185,-0.0216
0,A,1,4,2015-11-13,97,-0.0126,-0.0274
0,A,2,4,2015-11-13,100,-0.0246,-0.0232
0,A,3,4,2015-11-13,114,-0.0208,-0.0154
0,A,4,4,2015-11-13,88,-0.0190,-0.0251
0,A,5,4,2015-11-13,71,-0.0166,-0.0165
0,A,1,5,2015-11-13,70,-0.0242,-0.0073
0,A,2,5,2015-11-13,92,-0.0124,-0.0202
0,A,3,5,2015-11-13,90,-0.0181,-0.0153
0,A,4,5,2015-11-13,88,-0.0184,-0.0043
0,A,5,5,2015-11-13,131,-0.0153,-0.0162
0,A,1,1,2015-11-16,109,0.0277,0.0325
0,A,2,1,2015-11-16,77,0.0375,0.0362
0,A,3,1,2015-11-16,78,0.0343,0.0343
0,A,4,1,2015-11-16,98,0.0304,0.0348
0,A,5,1,2015-11-16,108,0.0240,0.0246
0,A,1,2,2015-11-16,104,0.0346,0.0383
0,A,2,2,2015-11-16,102,0.0302,0.0322
0,A,3,2,2015-11-16,81,0.0314,0.0295
0,A,4,2,2015-11-16,107,0.0227,0.0262
0,A,5,2,2015-11-16,77,0.0152,0.0159
0,A,1,3,2015-11-16,90,0.0367,0.0373
0,A,2,3,2015-11-16,100,0.0298,0.0272
0,A,3,3,2015-11-16,108,0.0290,0.0286
0,A,4,3,2015-11-16,90,0.0302,0.0279
0,A,5,3,2015-11-16,83,0.0128,0.0152
0,A,1,4,2015-11-16,97,0.0369,0.0336
0,A,2,4,2015-11-16,100,0.0350,0.0264
0,A,3,4,2015-11-16,114,0.0288,0.0281
0,A,4,4,2015-11-16,88,0.0205,0.0248
0,A,5,4,2015-11-16,71,0.0146,-0.0009
0,A,1,5,2015-11-16,70,0.0394,0.0325
0,A,2,5,2015-11-16,92,0.0196,0.0284
0,A,3,5,2015-11-16,90,0.0242,0.0214
0,A,4,5,2015-11-16,88,0.0203,0.0149
0,A,5,5,2015-11-16,131,0.0027,0.0069
0,A,1,1,2015-11-17,109,-0.0027,-0.0044
0,A,2,1,2015-11-17,77,-0.0073,-0.0105
0,A,3,1,2015-11-17,78,-0.0098,-0.0069
0,A,4,1,2015-11-17,98,-0.0095,-0.0119
0,A,5,1,2015-11-17,108,-0.0186,-0.0145
0,A,1,2,2015-11-17,104,-0.0082,-0.0070
0,A,2,2,2015-11-17,102,-0.0076,-0.0093
0,A,3,2,2015-11-17,81,-0.0101,-0.0131
0,A,4,2,2015-11-17,107,-0.0093,-0.0090
0,A,5,2,2015-11-17,77,-0.0047,-0.0037
0,A,1,3,2015-11-17,90,-0.0062,-0.0070
0,A,2,3,2015-11-17,100,-0.0030,-0.0027
0,A,3,3,2015-11-17,108,-0.0062,-0.0146
0,A,4,3,2015-11-17,90,-0.0083,-0.0057
0,A,5,3,2015-11-17,83,-0.0068,-0.0064
0,A,1,4,2015-11-17,97,-0.0227,-0.0093
0,A,2,4,2015-11-17,100,-0.0007,-0.0052
0,A,3,4,2015-11-17,114,-0.0047,-0.0020
0,A,4,4,2015-11-17,88,-0.0082,-0.0050
0,A,5,4,2015-11-17,71,-0.0085,-0.0054
0,A,1,5,2015-11-17,70,-0.0056,-0.0016
0,A,2,5,2015-11-17,92,0.0068,-0.0009
0,A,3,5,2015-11-17,90,-0.0049,-0.0036
0,A,4,5,2015-11-17,88,-0.0069,-0.0064
0,A,5,5,2015-11-17,131,0.0006,-0.0009
0,A,1,1,2015-11-18,109,-0.0161,-0.0192
0,A,2,1,2015-11-18,77,-0.0214,-0.0263
0,A,3,1,2015-11-18,78,-0.0221,-0.0230
0,A,4,1,2015-11-18,98,-0.0185,-0.0212
0,A,5,1,2015-11-18,108,-0.0226,-0.0242
0,A,1,2,2015-11-18,104,-0.0231,-0.0214
0,A,2,2,2015-11-18,102,-0.0204,-0.0220
0,A,3,2,2015-11-18,81,-0.0251,-0.0275
0,A,4,2,2015-11-18,107,-0.0211,-0.0220
0,A,5,2,2015-11-18,77,-0.0169,-0.0103
0,A,1,3,2015-11-18,90,-0.0198,-0.0132
0,A,2,3,2015-11-18,100,-0.0167,-0.0204
0,A,3,3,2015-11-18,108,-0.0221,-0.0213
0,A,4,3,2015-11-18,90,-0.0174,-0.0191
0,A,5,3,2015-11-18,83,-0.0122,-0.0112
0,A,1,4,2015-11-18,97,-0.0164,-0.0185
0,A,2,4,2015-11-18,100,-0.0119,-0.0209
0,A,3,4,2015-11-18,114,-0.0143,-0.0195
0,A,4,4,2015-11-18,88,-0.0205,-0.0107
0,A,5,4,2015-11-18,71,-0.0094,-0.0119
0,A,1,5,2015-11-18,70,-0.0167,-0.0001
0,A,2,5,2015-11-18,92,-0.0109,-0.0144
0,A,3,5,2015-11-18,90,-0.0149,-0.0184
0,A,4,5,2015-11-18,88,-0.0136,-0.0133
0,A,5,5,2015-11-18,131,-0.0061,-0.0064
0,A,1,1,2015-11-19,109,0.0391,0.0324
0,A,2,1,2015-11-19,77,0.0393,0.0409
0,A,3,1,2015-11-19,78,0.0354,0.0383
0,A,4,1,2015-11-19,98,0.0364,0.0373
0,A,5,1,2015-11-19,108,0.0306,0.0307
0,A,1,2,2015-11-19,104,0.0358,0.0384
0,A,2,2,2015-11-19,102,0.0374,0.0408
0,A,3,2,2015-11-19,81,0.0363,0.0370
0,A,4,2,2015-11-19,107,0.0329,0.0362
0,A,5,2,2015-11-19,77,0.0170,0.0212
0,A,1,3,2015-11-19,90,0.0381,0.0432
0,A,2,3,2015-11-19,100,0.0386,0.0339
0,A,3,3,2015-11-19,108,0.0332,0.0307
0,A,4,3,2015-11-19,90,0.0327,0.0295
0,A,5,3,2015-11-19,83,0.0254,0.0234
0,A,1,4,2015-11-19,97,0.0365,0.0370
0,A,2,4,2015-11-19,100,0.0376,0.0362
0,A,3,4,2015-11-19,114,0.0294,0.0253
0,A,4,4,2015-11-19,88,0.0232,0.0293
0,A,5,4,2015-11-19,71,0.0213,0.0193
0,A,1,5,2015-11-19,70,0.0342,0.0254
0,A,2,5,2015-11-19,92,0.0237,0.0279
0,A,3,5,2015-11-19,90,0.0252,0.0204
0,A,4,5,2015-11-19,88,0.0244,0.0214
0,A,5,5,2015-11-19,131,0.0088,0.0093
0,A,1,1,2015-11-20,109,0.0364,0.0320
0,A,2,1,2015-11-20,77,0.0213,0.0198
0,A,3,1,2015-11-20,78,0.0148,0.0210
0,A,4,1,2015-11-20,98,0.0164,0.0185
0,A,5,1,2015-11-20,108,0.0067,0.0043
0,A,1,2,2015-11-20,104,0.0250,0.0263
0,A,2,2,2015-11-20,102,0.0240,0.0276
0,A,3,2,2015-11-20,81,0.0190,0.0191
0,A,4,2,2015-11-20,107,0.0212,0.0239
0,A,5,2,2015-11-20,77,0.0094,0.0100
0,A,1,3,2015-11-20,90,0.0356,0.0297
0,A,2,3,2015-11-20,100,0.0235,0.0199
0,A,3,3,2015-11-20,108,0.0169,0.0200
0,A,4,3,2015-11-20,90,0.0161,0.0158
0,A,5,3,2015-11-20,83,0.0123,0.0119
0,A,1,4,2015-11-20,97,0.0172,0.0319
0,A,2,4,2015-11-20,100,0.0257,0.0202
0,A,3,4,2015-11-20,114,0.0191,0.0101
0,A,4,4,2015-11-20,88,0.0092,0.0193
0,A,5,4,2015-11-20,71,0.0083,0.0076
0,A,1,5,2015-11-20,70,0.0263,0.0205
0,A,2,5,2015-11-20,92,0.0174,0.0213
0,A,3,5,2015-11-20,90,0.0171,0.0146
0,A,4,5,2015-11-20,88,0.0136,0.0029
0,A,5,5,2015-11-20,131,0.0010,0.0011
0,A,1,1,2015-11-23,109,-0.0137,-0.0138
0,A,2,1,2015-11-23,77,-0.0127,-0.0142
0,A,3,1,2015-11-23,78,-0.0188,-0.0147
0,A,4,1,2015-11-23,98,-0.0173,-0.0121
0,A,5,1,2015-11-23,108,-0.0053,-0.0067
0,A,1,2,2015-11-23,104,0.0009,-0.0123
0,A,2,2,2015-11-23,102,-0.0076,-0.0082
0,A,3,2,2015-11-23,81,-0.0160,-0.0071
0,A,4,2,2015-11-23,107,-0.0075,-0.0182
0,A,5,2,2015-11-23,77,-0.0068,-0.0036
0,A,1,3,2015-11-23,90,0.0040,0.0050
0,A,2,3,2015-11-23,100,-0.0053,-0.0008
0,A,3,3,2015-11-23,108,-0.0082,-0.0030
0,A,4,3,2015-11-23,90,-0.0125,-0.0074
0,A,5,3,2015-11-23,83,-0.0047,-0.0129
0,A,1,4,2015-11-23,97,-0.0060,-0.0062
0,A,2,4,2015-11-23,100,-0.0074,-0.0069
0,A,3,4,2015-11-23,114,0.0009,-0.0091
0,A,4,4,2015-11-23,88,-0.0049,-0.0030
0,A,5,4,2015-11-23,71,-0.0130,-0.0053
0,A,1,5,2015-11-23,70,-0.0050,-0.0072
0,A,2,5,2015-11-23,92,-0.0006,0.0021
0,A,3,5,2015-11-23,90,-0.0082,-0.0035
0,A,4,5,2015-11-23,88,0.0038,0.0039
0,A,5,5,2015-11-23,131,-0.0061,-0.0071
0,A,1,1,2015-11-24,109,0.0133,0.0167
0,A,2,1,2015-11-24,77,0.0126,0.0103
0,A,3,1,2015-11-24,78,0.0170,0.0152
0,A,4,1,2015-11-24,98,0.0135,0.0098
0,A,5,1,2015-11-24,108,0.0074,0.0093
0,A,1,2,2015-11-24,104,0.0230,0.0252
0,A,2,2,2015-11-24,102,0.0187,0.0235
0,A,3,2,2015-11-24,81,0.0151,0.0136
0,A,4,2,2015-11-24,107,0.0128,0.0095
0,A,5,2,2015-11-24,77,-0.0009,-0.0001
0,A,1,3,2015-11-24,90,0.0183,0.0201
0,A,2,3,2015-11-24,100,0.0115,0.0160
0,A,3,3,2015-11-24,108,0.0125,0.0115
0,A,4,3,2015-11-24,90,0.0111,0.0063
0,A,5,3,2015-11-24,83,0.0019,0.0018
0,A,1,4,2015-11-24,97,0.0152,0.0216
0,A,2,4,2015-11-24,100,0.0134,0.0066
0,A,3,4,2015-11-24,114,0.0128,0.0106
0,A,4,4,2015-11-24,88,0.0078,0.0050
0,A,5,4,2015-11-24,71,0.0009,0.0014
0,A,1,5,2015-11-24,70,0.0198,0.0073
0,A,2,5,2015-11-24,92,0.0082,0.0187
0,A,3,5,2015-11-24,90,0.0091,0.0098
0,A,4,5,2015-11-24,88,0.0073,0.0075
0,A,5,5,2015-11-24,131,-0.0043,-0.0044
0,A,1,1,2015-11-25,109,0.0317,0.0337
0,A,2,1,2015-11-25,77,0.0297,0.0260
0,A,3,1,2015-11-25,78,0.0255,0.0309
0,A,4,1,2015-11-25,98,0.0285,0.0280
