MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9706	2018-06-19	-.039031	-.043031	-.032385	-.029702	.019061	.018440
P9707	2018-06-19	-.055031	-.055031	-.010520	-.009916	.005860	.010790
P9709	2018-06-19	-.041031	-.045031	-.031712	-.029295	.019966	.019198
P9710	2018-06-19	-.041031	-.045031	-.031445	-.029020	.019578	.019079
P9705	2018-06-15	-.024031	-.023031	-.005456	-.004627	.002218	.003070
P9706	2018-06-15	-.006031	-.008031	-.015676	-.015190	.014650	.014240
P9707	2018-06-15	-.012031	-.012031	-.007288	-.007012	.009193	.008839
P9709	2018-06-15	-.007031	-.009031	-.015975	-.015416	.014780	.014625
P9710	2018-06-15	-.007031	-.010031	-.015747	-.015251	.015018	.014688
P9705	2018-06-14	-.005031	-.002031	.004671	.003659	-.001702	-.001818
P9706	2018-06-14	-.002031	-.003031	-.002538	-.002501	.006710	.006897
P9707	2018-06-14	-.002031	-.002031	-.000622	.000391	.007411	.007097
P9709	2018-06-14	-.002031	-.003031	-.001654	-.001442	.005861	.006081
P9710	2018-06-14	-.002031	-.003031	-.001738	-.001575	.006197	.006310
P9705	2018-06-13	-.019031	-.017031	-.004327	-.005908	-.001679	.000160
P9706	2018-06-13	-.010031	-.010031	-.004701	-.004675	.006515	.005678
P9707	2018-06-13	-.006031	-.006031	.001809	.001713	-.007767	-.006579
P9709	2018-06-13	-.011031	-.011031	-.005863	-.006022	.006830	.006445
P9710	2018-06-13	-.010031	-.011031	-.005508	-.005816	.006632	.006168
P9705	2018-06-12	.011969	.010969	-.005070	-.004839	-.005100	-.008303
P9706	2018-06-12	.010969	.010969	-.004577	-.004433	-.003232	-.003260
P9707	2018-06-12	.009969	.009969	-.001698	-.001225	.004347	.004324
P9709	2018-06-12	.010969	.010969	-.004390	-.004294	-.004086	-.004459
P9710	2018-06-12	.010969	.010969	-.004332	-.004218	-.003839	-.004063
P9705	2018-06-11	-.013031	-.007031	.001670	.001119	.003263	.003644
P9706	2018-06-11	-.003031	-.003031	-.003172	-.004061	.006103	.005233
P9707	2018-06-11	-.004031	-.003031	.004908	.005280	.001218	.001182
P9709	2018-06-11	-.004031	-.004031	-.003449	-.004111	.006489	.005776
P9710	2018-06-11	-.004031	-.004031	-.003200	-.003852	.006227	.005667
P9705	2018-06-08	-.008031	-.007031	.004128	.005527	-.001723	.000414
P9706	2018-06-08	-.013031	-.010031	.000282	.000937	-.002847	-.003117
P9707	2018-06-08	-.007031	-.007031	.001511	.002039	-.002668	-.002773
P9709	2018-06-08	-.013031	-.009031	.001136	.002027	-.003351	-.003524
P9710	2018-06-08	-.013031	-.009031	.001143	.001990	-.003320	-.003638
P9705	2018-06-07	-.011031	-.011031	-.005902	-.006920	-.003390	-.001659
P9706	2018-06-07	-.001031	-.002031	-.004206	-.004671	.004825	.004052
P9707	2018-06-07	.000969	.000969	-.001453	-.001584	-.005007	-.004490
P9709	2018-06-07	-.002031	-.003031	-.005462	-.006169	.005638	.005073
P9710	2018-06-07	-.002031	-.003031	-.005396	-.006088	.005284	.004780
P9705	2018-06-06	.000969	.002969	.005090	.004897	-.002626	-.002055
P9706	2018-06-06	-.001031	-.000031	.001826	.002698	-.001541	-.000617
P9707	2018-06-06	-.000031	-.000031	-.002441	-.002617	-.001266	-.000848
P9709	2018-06-06	-.001031	-.000031	.001783	.002500	-.001335	-.000627
P9710	2018-06-06	-.001031	-.000031	.001682	.002334	-.001312	-.000728
P9705	2018-06-05	.024969	.026969	.000055	.000126	-.003027	.000631
P9706	2018-06-05	.009969	.009969	.001337	.001736	-.005688	-.005837
P9707	2018-06-05	.010969	.010969	-.003818	-.003540	.000629	.000375
P9709	2018-06-05	.010969	.011969	.002895	.003390	-.006945	-.007347
P9710	2018-06-05	.010969	.011969	.002727	.003309	-.007030	-.007325
P9705	2018-06-04	-.006031	-.004031	.001242	.001346	-.005908	-.005997
P9706	2018-06-04	.006969	.004969	-.008274	-.007763	.002656	.002042
P9707	2018-06-04	.009969	.009969	-.008049	-.008353	.009297	.008923
P9709	2018-06-04	.005969	.003969	-.008386	-.007601	.002559	.002246
P9710	2018-06-04	.005969	.004969	-.008486	-.007723	.002853	.002487
P9705	2018-06-01	-.019031	-.020031	-.000630	-.002452	.005439	.004673
P9706	2018-06-01	-.007031	-.008031	.000328	.000203	.007138	.006212
P9707	2018-06-01	-.005031	-.005031	.002043	.003349	.008720	.008323
P9709	2018-06-01	-.008031	-.009031	-.000638	-.001117	.007981	.007337
P9710	2018-06-01	-.008031	-.009031	-.000650	-.001233	.008345	.007619
P9705	2018-05-31	.014969	.016969	.007261	.007531	-.000990	.001070
P9706	2018-05-31	.017969	.018969	-.001241	-.000202	-.004270	-.003690
P9707	2018-05-31	.005969	.004969	-.006556	-.006003	.000834	-.000021
P9709	2018-05-31	.017969	.017969	-.000846	.000081	-.003454	-.002581
P9710	2018-05-31	.017969	.017969	-.000936	-.000008	-.003384	-.002614
P9705	2018-05-30	-.037031	-.040031	-.010349	-.012940	-.001868	-.001302
P9706	2018-05-30	-.025031	-.026031	-.012608	-.012270	.001420	.003895
P9707	2018-05-30	-.021031	-.021031	-.003478	-.003616	-.005464	-.002613
P9709	2018-05-30	-.026031	-.027031	-.013274	-.013263	.001869	.004310
P9710	2018-05-30	-.026031	-.027031	-.013047	-.013066	.001695	.004033
P9705	2018-05-29	-.013031	-.012031	.002939	.003282	.000524	.000894
P9706	2018-05-29	-.006031	-.007031	-.000629	-.001143	.004357	.003430
P9707	2018-05-29	.003969	.001969	-.015410	-.014728	.005107	.004675
P9709	2018-05-29	-.007031	-.007031	-.001069	-.001217	.004130	.003202
P9710	2018-05-29	-.007031	-.007031	-.001372	-.001468	.004226	.003298
P9705	2018-05-28	-.007031	-.008031	-.001188	.000682	-.005798	-.003403
P9706	2018-05-28	-.000031	-.001031	-.010992	-.009532	-.001866	-.001022
P9707	2018-05-28	.000969	.001969	-.007222	-.007178	-.000074	.001347
P9709	2018-05-28	-.001031	-.002031	-.010513	-.008872	-.002010	-.000972
P9710	2018-05-28	-.001031	-.002031	-.010609	-.009007	-.001968	-.000959
P9705	2018-05-25	-.015031	-.013031	.004322	.005698	.001262	.002173
P9706	2018-05-25	-.004031	-.004031	-.004121	-.002448	.001844	.003515
P9707	2018-05-25	-.009031	-.009031	.001257	.000524	-.012641	-.011114
P9709	2018-05-25	-.005031	-.005031	-.004987	-.003271	.003304	.005059
P9710	2018-05-25	-.005031	-.005031	-.004742	-.003152	.003255	.004913
P9705	2018-05-24	-.003031	-.003031	.003723	.003942	-.001216	-.002648
P9706	2018-05-24	-.006031	-.005031	.004971	.004868	-.000447	.000537
P9707	2018-05-24	-.006031	-.005031	.005380	.004752	-.014227	-.012055
P9709	2018-05-24	-.005031	-.005031	.004537	.004484	-.000312	.000544
P9710	2018-05-24	-.005031	-.005031	.004425	.004402	-.000817	.000181
P9705	2018-05-23	-.012031	-.011031	.004850	.004600	-.005499	-.003663
P9706	2018-05-23	-.015031	-.014031	.002345	.002257	-.001660	-.000191
P9707	2018-05-23	-.007031	-.006031	.004399	.003951	-.007987	-.007905
P9709	2018-05-23	-.015031	-.014031	.002552	.002667	-.001640	-.000427
P9710	2018-05-23	-.014031	-.014031	.002679	.002716	-.001823	-.000674
P9705	2018-05-22	.008969	.010969	.001139	.002258	-.000910	.001287
P9706	2018-05-22	-.002031	-.000031	.004204	.004480	-.004033	-.003879
P9707	2018-05-22	-.002031	-.001031	-.000069	-.000523	-.003909	-.003411
P9709	2018-05-22	-.001031	.000969	.004631	.005053	-.004331	-.004132
P9710	2018-05-22	-.001031	.000969	.004409	.004858	-.004386	-.004168
P9705	2018-05-21	.014969	.016969	.002341	.001981	-.002663	-.002154
P9706	2018-05-21	.005969	.006969	.005191	.004873	-.002402	-.003150
P9707	2018-05-21	.006969	.006969	.000727	-.000904	-.003353	-.003624
P9709	2018-05-21	.005969	.007969	.005605	.005432	-.003475	-.004298
P9710	2018-05-21	.005969	.007969	.005452	.005380	-.003826	-.004332
P9705	2018-05-18	.003969	.002969	.000216	-.000597	.003561	.000893
P9706	2018-05-18	.011969	.010969	-.003058	-.001792	.006993	.007263
P9707	2018-05-18	.002969	.002969	-.004271	-.003697	-.002257	-.001783
P9709	2018-05-18	.011969	.009969	-.003295	-.002137	.006828	.006841
P9710	2018-05-18	.011969	.009969	-.003236	-.002112	.006832	.006903
P9705	2018-05-17	-.006031	-.005031	.006214	.005182	.003504	.002150
P9706	2018-05-17	-.005031	-.005031	.003587	.002964	.003098	.002756
P9707	2018-05-17	-.003031	-.002031	.000559	.000900	.001445	.002289
P9709	2018-05-17	-.005031	-.005031	.003530	.002852	.003191	.003056
P9710	2018-05-17	-.005031	-.005031	.003526	.002840	.003286	.003218
P9705	2018-05-16	-.008031	-.006031	.000955	.000838	.000423	.000873
P9706	2018-05-16	-.008031	-.007031	.004175	.004662	-.003088	-.001230
P9707	2018-05-16	-.004031	-.004031	.002948	.000894	-.008341	-.007564
P9709	2018-05-16	-.008031	-.007031	.002964	.003126	-.002047	.000123
P9710	2018-05-16	-.008031	-.007031	.002934	.003036	-.002167	-.000100
P9705	2018-05-15	.015969	.016969	.005019	.005068	-.003316	-.003683
P9706	2018-05-15	.004969	.005969	.004067	.004276	-.003994	-.003258
P9707	2018-05-15	.002969	.002969	.001061	-.000022	.002165	.001526
P9709	2018-05-15	.004969	.006969	.005223	.005458	-.004590	-.004298
P9710	2018-05-15	.004969	.006969	.005009	.005298	-.004652	-.004278
P9705	2018-05-14	-.007031	-.007031	-.006670	-.005393	.000746	.001773
P9706	2018-05-14	.002969	.002969	-.012195	-.011522	-.000280	-.000261
P9707	2018-05-14	.003969	.002969	-.008303	-.007649	.015432	.014537
P9709	2018-05-14	.002969	.001969	-.012661	-.011754	.000461	.000926
P9710	2018-05-14	.002969	.001969	-.012550	-.011759	.000944	.001186
P9705	2018-05-11	-.018031	-.019031	-.008570	-.010540	-.000043	-.001416
P9706	2018-05-11	-.003031	-.004031	-.004733	-.004565	.005774	.004670
P9707	2018-05-11	-.002031	-.002031	.002225	.002616	.007068	.008290
P9709	2018-05-11	-.004031	-.005031	-.005939	-.006190	.006677	.005908
P9710	2018-05-11	-.004031	-.005031	-.005720	-.005970	.006780	.006221
P9705	2018-05-10	.005969	.006969	.007455	.007349	-.004257	-.004280
P9706	2018-05-10	.004969	.004969	.001499	.002002	-.002511	-.001529
P9707	2018-05-10	.000969	.001969	.005400	.005589	-.007829	-.005847
P9709	2018-05-10	.004969	.004969	.001292	.001883	-.002310	-.001442
P9710	2018-05-10	.004969	.004969	.001439	.001968	-.002234	-.001480
P9705	2018-05-09	.000969	.001969	.009158	.008429	-.002744	-.003912
P9706	2018-05-09	-.001031	-.001031	.001975	.003197	-.000654	-.000535
P9707	2018-05-09	-.002031	-.002031	-.001281	-.001645	.001985	.002030
P9709	2018-05-09	-.001031	-.000031	.002448	.003664	-.000785	-.000714
P9710	2018-05-09	-.001031	-.001031	.002493	.003561	-.000409	-.000493
P9705	2018-05-08	.003969	.003969	.003801	.002044	.002772	.005166
P9706	2018-05-08	.008969	.009969	-.001140	-.000538	-.001466	-.001169
P9707	2018-05-08	.013969	.012969	-.003972	-.002614	.006365	.004973
P9709	2018-05-08	.008969	.008969	-.001305	-.000852	-.000203	.000291
P9710	2018-05-08	.008969	.008969	-.001263	-.000784	-.000354	.000196
P9705	2018-05-07	.023969	.023969	.003484	.004279	-.000216	-.000995
P9706	2018-05-07	.015969	.015969	-.000789	-.000305	-.004652	-.004422
P9707	2018-05-07	.016969	.015969	-.008705	-.007731	.013372	.012824
P9709	2018-05-07	.015969	.016969	.001069	.001868	-.005301	-.005603
P9710	2018-05-07	.015969	.016969	.000902	.001721	-.004927	-.005254
P9705	2018-05-04	-.005031	-.006031	.005926	.005979	.000029	.003293
P9706	2018-05-04	-.003031	-.003031	.002214	.001654	-.001584	-.002206
P9707	2018-05-04	-.002031	-.002031	-.002076	-.001459	-.005592	-.006098
P9709	2018-05-04	-.004031	-.003031	.001843	.001260	-.000323	-.000334
P9710	2018-05-04	-.004031	-.003031	.001649	.001097	-.000435	-.000518
P9705	2018-05-03	.013969	.013969	.002432	.002664	.000107	-.000422
P9706	2018-05-03	.006969	.006969	-.000581	-.000862	-.001176	-.000777
P9707	2018-05-03	.009969	.008969	-.012059	-.011034	.008376	.008483
P9709	2018-05-03	.006969	.007969	.000871	.001081	-.002857	-.002858
P9710	2018-05-03	.006969	.007969	.000614	.000905	-.002758	-.002634
P9705	2018-05-02	-.006031	-.006031	-.004836	-.005055	-.001336	-.000987
P9706	2018-05-02	-.000031	-.000031	-.004757	-.004917	.001320	.001115
P9707	2018-05-02	-.011031	-.010031	.003543	.003488	-.009936	-.009556
P9709	2018-05-02	-.000031	-.001031	-.006152	-.006418	.001396	.001513
P9710	2018-05-02	-.001031	-.001031	-.005899	-.006049	.000974	.001277
P9705	2018-04-27	.008969	.006969	-.009342	-.009919	.002386	.000549
P9706	2018-04-27	.002969	.002969	-.000799	-.001385	.004729	.004908
P9707	2018-04-27	-.000031	-.000031	.001032	.001157	-.008498	-.007751
P9709	2018-04-27	.002969	.002969	-.001485	-.002130	.003477	.003477
P9710	2018-04-27	.002969	.002969	-.001637	-.002169	.002963	.003238
P9705	2018-04-26	-.022031	-.024031	.003225	.003939	.003216	.003445
P9706	2018-04-26	-.016031	-.016031	-.001474	-.001244	.005325	.006016
P9707	2018-04-26	-.019031	-.018031	.006355	.005660	-.013106	-.011432
P9709	2018-04-26	-.016031	-.017031	-.001873	-.001540	.005454	.006247
P9710	2018-04-26	-.016031	-.017031	-.001844	-.001515	.005183	.005963
P9705	2018-04-25	.010969	.011969	.008656	.009590	-.004515	-.001408
P9706	2018-04-25	-.004031	-.003031	.007144	.007329	-.007241	-.006794
P9707	2018-04-25	-.007031	-.007031	.001052	-.000300	-.006164	-.005832
P9709	2018-04-25	-.003031	-.002031	.008191	.008674	-.007823	-.007449
P9710	2018-04-25	-.003031	-.002031	.007726	.008312	-.008114	-.007690
P9705	2018-04-24	.031969	.032969	.003355	.004056	.001311	.004430
P9706	2018-04-24	.019969	.020969	-.001730	-.001416	-.000829	-.000669
P9707	2018-04-24	.007969	.008969	.000489	.000855	-.006984	-.005956
P9709	2018-04-24	.020969	.021969	.000356	.001024	-.002150	-.002298
P9710	2018-04-24	.020969	.021969	.000291	.001042	-.002463	-.002529
P9705	2018-04-23	-.015031	-.014031	.006746	.006880	.000384	-.001545
P9706	2018-04-23	-.001031	-.002031	-.004082	-.004263	.007650	.005877
P9707	2018-04-23	.001969	.000969	-.011404	-.011790	.009807	.008412
P9709	2018-04-23	-.002031	-.003031	-.004217	-.004355	.008144	.006917
P9710	2018-04-23	-.002031	-.003031	-.004491	-.004606	.008187	.007127
P9705	2018-04-20	-.024031	-.026031	-.008624	-.009742	-.008053	-.010282
P9706	2018-04-20	-.015031	-.016031	-.006124	-.004559	.001052	.001186
P9707	2018-04-20	-.022031	-.021031	.005017	.004394	-.015408	-.014440
P9709	2018-04-20	-.015031	-.017031	-.007082	-.006208	.001360	.001487
P9710	2018-04-20	-.016031	-.017031	-.006851	-.005994	.001034	.001231
P9705	2018-04-19	-.000031	-.001031	-.002269	-.004186	-.006670	-.005659
P9706	2018-04-19	.009969	.008969	-.007641	-.007825	-.002971	-.003704
P9707	2018-04-19	.004969	.004969	-.004014	-.004893	-.001117	-.001406
P9709	2018-04-19	.008969	.007969	-.007989	-.008169	-.002980	-.003554
P9710	2018-04-19	.008969	.007969	-.007868	-.008104	-.002977	-.003511
P9705	2018-04-18	.022969	.022969	.002459	.003140	-.001912	-.001253
P9706	2018-04-18	.007969	.007969	.002241	.003037	.003787	.003318
P9707	2018-04-18	-.011031	-.011031	.007071	.006919	-.013546	-.012827
P9709	2018-04-18	.008969	.009969	.005109	.006016	.001345	.000252
P9710	2018-04-18	.008969	.008969	.005024	.006054	.001019	.000121
P9705	2018-04-17	-.031031	-.032031	-.005504	-.005716	-.001706	-.001621
P9706	2018-04-17	-.015031	-.016031	-.004181	-.003796	.009903	.010188
P9707	2018-04-17	-.015031	-.014031	.001796	.001773	-.008136	-.007393
P9709	2018-04-17	-.016031	-.017031	-.006198	-.005969	.010689	.011011
P9710	2018-04-17	-.016031	-.017031	-.006091	-.005854	.010285	.010616
P9705	2018-04-16	.003969	.004969	-.002921	.000009	.000644	-.000096
P9706	2018-04-16	-.016031	-.015031	.004324	.004221	-.010453	-.009611
P9707	2018-04-16	-.010031	-.010031	.001638	-.000783	-.008206	-.007392
P9709	2018-04-16	-.015031	-.013031	.005966	.006132	-.011672	-.011256
P9710	2018-04-16	-.015031	-.013031	.005877	.006076	-.012177	-.011744
P9705	2018-04-13	-.001031	-.001031	.000133	.000299	-.000887	-.000310
P9706	2018-04-13	-.006031	-.006031	.002296	.001076	.001202	-.000180
P9707	2018-04-13	.001969	.000969	-.010769	-.011291	-.004102	-.005310
P9709	2018-04-13	-.006031	-.006031	.003157	.002157	-.000026	-.001474
P9710	2018-04-13	-.006031	-.006031	.002804	.001861	-.000054	-.001448
P9705	2018-04-12	-.004031	-.004031	.003209	.002398	-.002024	-.001481
P9706	2018-04-12	-.010031	-.009031	.003441	.004402	-.003730	-.001204
P9707	2018-04-12	-.005031	-.005031	.000329	-.001112	-.004661	-.003751
P9709	2018-04-12	-.010031	-.009031	.003753	.004641	-.003841	-.001653
P9710	2018-04-12	-.010031	-.009031	.003660	.004458	-.003858	-.001767
P9705	2018-04-11	.004969	.005969	.008158	.007543	-.004114	-.001335
P9706	2018-04-11	.005969	.005969	.001658	.002250	.003724	.002486
P9707	2018-04-11	.003969	.002969	-.001374	-.001393	-.000885	-.001720
P9709	2018-04-11	.005969	.005969	.002196	.002845	.003255	.002342
P9710	2018-04-11	.005969	.005969	.002086	.002742	.003029	.002112
P9705	2018-04-10	-.005031	-.006031	.000832	.002348	-.004583	-.003818
P9706	2018-04-10	.017969	.016969	-.011364	-.011749	.012810	.010826
P9707	2018-04-10	.003969	.003969	-.006946	-.006107	.017854	.016514
P9709	2018-04-10	.016969	.014969	-.012627	-.012882	.013652	.011987
P9710	2018-04-10	.016969	.014969	-.012717	-.012931	.014031	.012347
P9705	2018-04-09	.005969	.005969	.000988	.002009	-.000031	-.001799
P9706	2018-04-09	.000969	.000969	-.000132	.001887	.002219	.004094
P9707	2018-04-09	-.009031	-.008031	.002639	.002021	-.010347	-.009792
P9709	2018-04-09	.000969	.001969	.001011	.002949	.001262	.002403
P9710	2018-04-09	.000969	.000969	.000931	.002875	.000940	.002161
P9705	2018-04-04	-.014031	-.013031	.007478	.008132	.000355	-.002063
P9706	2018-04-04	-.003031	-.003031	-.000881	-.000915	-.001289	-.000643
P9707	2018-04-04	-.000031	-.000031	.004159	.003845	-.006581	-.006894
P9709	2018-04-04	-.004031	-.004031	-.001566	-.001496	.000253	.001120
P9710	2018-04-04	-.004031	-.004031	-.001605	-.001464	-.000194	.000966
P9705	2018-04-03	-.012031	-.010031	.004884	.005417	.004937	.003614
P9706	2018-04-03	-.008031	-.008031	-.002067	-.001224	-.001570	-.001507
P9707	2018-04-03	-.007031	-.007031	.002433	.001500	-.010096	-.008254
P9709	2018-04-03	-.008031	-.008031	-.001741	-.000833	-.000558	-.000461
P9710	2018-04-03	-.008031	-.008031	-.001490	-.000633	-.000964	-.000794
P9705	2018-04-02	.003969	.004969	.006681	.009069	.000079	-.000087
P9706	2018-04-02	-.003031	-.002031	.004370	.004800	-.003942	-.003846
P9707	2018-04-02	.000969	.000969	.000945	.001080	-.003426	-.001354
P9709	2018-04-02	-.003031	-.002031	.005281	.005811	-.004088	-.004058
P9710	2018-04-02	-.003031	-.002031	.005363	.005895	-.004076	-.004084
P9705	2018-03-30	.031969	.032969	.000110	.002254	-.001276	-.002270
P9706	2018-03-30	.002969	.003969	.007155	.007850	-.008628	-.008136
P9707	2018-03-30	.006969	.006969	-.000712	-.000944	-.007060	-.006508
P9709	2018-03-30	.003969	.006969	.009645	.010374	-.011060	-.011454
P9710	2018-03-30	.004969	.006969	.009471	.010284	-.010941	-.011257
P9705	2018-03-29	.003969	.003969	.004887	.005376	-.001597	-.001204
P9706	2018-03-29	.013969	.013969	-.001714	-.001485	.006558	.005770
P9707	2018-03-29	.006969	.006969	-.000605	.000605	.001618	.001471
P9709	2018-03-29	.013969	.012969	-.002103	-.001922	.006799	.006285
P9710	2018-03-29	.013969	.012969	-.002103	-.001920	.006716	.006233
P9705	2018-03-28	-.001031	-.001031	.010821	.010037	.006219	.003609
P9706	2018-03-28	-.014031	-.014031	.007298	.007358	.005267	.004986
P9707	2018-03-28	-.010031	-.009031	.007961	.008010	-.004981	-.003177
P9709	2018-03-28	-.013031	-.013031	.009447	.009626	.003397	.002470
P9710	2018-03-28	-.013031	-.013031	.009528	.009712	.003044	.002278
P9705	2018-03-27	.036969	.036969	.001754	.002770	.000296	.000395
P9706	2018-03-27	.010969	.012969	.013066	.012405	-.009972	-.010504
P9707	2018-03-27	.010969	.010969	.008407	.008048	.002271	.002147
P9709	2018-03-27	.011969	.014969	.014103	.013535	-.011657	-.012541
P9710	2018-03-27	.011969	.013969	.014046	.013499	-.011469	-.012338
P9705	2018-03-26	.032969	.032969	-.004862	-.002292	-.001763	-.001863
P9706	2018-03-26	-.007031	-.004031	.010274	.008714	-.013755	-.014592
P9707	2018-03-26	-.000031	.000969	.000738	.000297	-.004165	-.003824
P9709	2018-03-26	-.004031	-.001031	.012583	.011211	-.016846	-.018212
P9710	2018-03-26	-.004031	-.001031	.012125	.010861	-.016708	-.018075
P9705	2018-03-23	-.059031	-.059031	-.011324	-.009352	.002422	.002137
P9706	2018-03-23	-.034031	-.037031	-.020653	-.019593	.003853	.006265
P9707	2018-03-23	-.032031	-.032031	.004818	.005080	.000373	.002289
P9709	2018-03-23	-.036031	-.039031	-.022189	-.021065	.005710	.008293
P9710	2018-03-23	-.036031	-.039031	-.021651	-.020639	.005508	.007957
P9705	2018-03-22	-.003031	-.000031	.009626	.009271	-.002255	-.001193
P9706	2018-03-22	-.006031	-.006031	.010378	.009206	-.001655	-.002215
P9707	2018-03-22	-.002031	-.001031	.007265	.007113	-.000702	-.000701
P9709	2018-03-22	-.006031	-.006031	.009754	.008898	-.001362	-.001858
P9710	2018-03-22	-.006031	-.005031	.009668	.008771	-.001330	-.001888
P9705	2018-03-21	-.017031	-.017031	.006438	.008216	.002262	.001892
P9706	2018-03-21	-.004031	-.004031	.001908	.002542	-.000215	.001028
P9707	2018-03-21	-.001031	-.001031	.002679	.003181	.000944	.001572
P9709	2018-03-21	-.005031	-.005031	-.000025	.000636	.002215	.003865
